,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
2838,1,2.14,3.00,4.79,3.25,2.83
2839,1,3.20,1.00,2.70,2.13,2.83
2840,0,2.86,2.37,2.60,1.17,2.83
2841,0,1.67,1.75,3.83,1.58,2.83
2842,1,2.60,2.66,2.03,2.64,2.83
2843,0,2.15,2.25,1.93,1.75,2.83
2844,1,2.11,2.96,2.01,1.06,2.83
2845,0,1.92,1.85,3.01,2.83,2.25
2846,0,1.78,2.36,3.16,2.83,2.00
2847,1,3.00,2.68,3.28,1.58,4.13
2848,1,3.00,1.48,2.73,2.13,2.15
2849,0,3.00,1.41,2.64,2.66,2.75
2850,1,3.00,2.60,2.05,2.77,2.81
2851,1,3.00,1.88,1.83,2.21,1.95
2852,1,3.00,2.38,1.02,1.21,2.24
2853,1,3.00,2.86,1.80,2.10,1.97
2854,1,2.95,3.00,2.38,1.68,2.46
2855,1,3.00,2.53,2.07,1.71,5.25
2856,1,2.51,1.58,3.00,1.86,3.24
2857,0,3.00,2.02,2.56,1.68,2.64
2858,1,3.00,2.45,1.92,4.19,1.59
2859,0,3.00,1.96,2.80,2.04,2.10
2860,1,2.77,3.00,4.86,2.01,1.37
2861,1,3.00,2.43,2.34,2.86,2.32
2862,0,3.00,2.76,3.09,1.78,2.91
2863,1,3.00,2.23,2.50,4.10,2.93
2864,0,3.00,1.87,2.74,1.85,1.56
2865,1,3.00,3.29,2.74,3.18,2.20
2866,1,2.74,1.33,3.00,5.30,2.30
2867,0,1.93,2.19,1.79,1.58,2.28
2868,1,1.93,4.27,2.13,2.07,2.32
2869,0,1.93,1.78,2.18,1.48,1.68
2870,0,2.43,1.93,1.69,2.30,1.96
2871,1,1.23,1.93,2.22,1.73,1.92
2872,1,1.54,1.93,2.99,2.30,2.38
2873,1,2.82,2.38,2.61,1.93,1.77
2874,0,2.11,1.93,1.76,3.08,1.87
2875,0,1.93,2.21,2.24,1.34,1.77
2876,0,1.93,2.20,1.85,2.04,4.77
2877,0,1.79,1.83,1.53,1.93,1.67
2878,1,1.93,1.63,1.25,2.15,3.28
2879,1,1.93,4.43,1.61,2.17,2.27
2880,0,1.93,2.71,2.80,2.68,2.61
2881,1,1.93,4.46,1.90,1.88,2.46
2882,1,1.93,2.98,1.93,2.82,1.49
2883,1,1.93,2.04,2.02,2.80,2.09
2884,1,1.93,3.28,3.64,3.37,2.02
2885,1,1.93,1.34,1.96,2.96,1.04
2886,0,2.34,3.13,2.38,2.50,2.17
2887,1,2.21,1.81,3.20,2.50,2.13
2888,0,1.86,2.80,2.26,1.39,2.50
2889,0,3.17,2.29,4.40,2.50,2.21
2890,1,2.18,2.63,2.98,2.50,1.73
2891,0,2.31,2.18,3.49,3.11,2.50
2892,0,1.51,1.53,1.76,3.11,2.50
2893,1,1.99,3.27,1.60,3.11,2.50
2894,1,1.67,3.06,2.31,2.96,2.50
2895,0,1.60,2.92,2.31,2.96,2.50
2896,0,2.51,2.04,1.60,2.96,2.50
2897,0,2.64,1.62,1.39,2.96,2.50
2898,1,2.83,1.86,2.43,2.50,2.96
2899,1,1.61,3.11,2.13,2.14,2.50
2900,1,2.63,3.11,1.44,1.98,2.50
2901,0,1.80,3.11,1.66,2.20,2.50
2902,0,1.79,3.11,2.27,2.57,2.50
2903,1,1.72,2.50,1.96,2.20,1.81
2904,1,1.72,2.50,2.43,3.73,3.01
2905,0,2.06,1.81,2.76,2.51,2.48
2906,1,1.81,4.02,2.48,2.75,2.42
2907,1,1.81,2.86,2.48,3.27,3.02
2908,0,1.81,2.48,2.18,2.72,2.01
2909,1,1.82,2.28,2.48,3.47,1.97
2910,1,1.05,0.88,2.48,3.33,3.33
2911,0,2.19,2.90,2.48,2.33,1.74
2912,1,2.19,2.48,2.48,2.52,2.83
2913,1,2.04,2.72,2.48,2.12,2.16
2914,0,2.09,2.53,2.48,1.88,2.52
2915,1,1.71,2.63,2.48,2.01,1.90
2916,1,1.90,2.25,2.48,2.74,2.24
2917,0,3.54,1.86,2.48,2.30,1.74
2918,1,1.57,6.03,1.95,2.60,2.48
2919,1,1.08,2.42,2.48,1.01,2.36
2920,0,1.47,2.48,4.77,2.41,3.55
2921,1,2.46,2.04,2.48,2.77,2.66
2922,0,3.25,1.64,2.48,2.66,1.56
2923,0,2.63,1.51,2.48,3.90,2.19
2924,1,2.21,2.30,3.23,2.57,2.48
2925,0,2.08,1.71,3.11,3.50,1.78
2926,1,2.08,2.26,2.16,2.45,1.71
2927,1,2.08,2.99,1.71,2.59,1.48
2928,1,2.08,2.46,1.71,1.85,1.05
2929,0,2.08,2.86,1.58,1.71,1.39
2930,1,2.35,1.71,2.08,1.96,1.75
2931,1,2.13,1.89,3.11,1.71,2.05
2932,0,1.71,1.95,2.08,4.09,4.10
2933,0,2.08,1.73,2.28,1.71,1.79
2934,0,2.25,2.08,2.41,1.71,2.95
2935,0,2.08,1.61,2.34,1.71,3.25
2936,1,2.08,1.71,2.27,1.21,2.91
2937,1,2.08,1.71,1.66,2.99,2.07
2938,0,1.97,2.10,2.08,1.71,2.34
2939,0,2.46,2.13,1.71,1.94,2.77
2940,0,2.07,1.71,2.08,2.21,2.76
2941,0,1.71,4.62,2.08,1.82,2.08
2942,0,1.71,1.70,2.08,2.59,3.23
2943,0,2.04,1.93,1.71,1.88,1.91
2944,0,1.71,1.77,1.62,1.98,2.96
2945,1,2.02,1.74,2.00,1.64,2.00
2946,0,1.61,2.00,2.02,2.11,0.48
2947,0,2.16,2.00,1.91,2.63,2.60
2948,1,2.88,2.00,1.54,2.17,3.12
2949,1,2.36,3.15,1.19,2.03,2.00
2950,0,2.13,2.63,2.75,2.06,2.00
2951,0,3.17,2.00,1.96,2.42,1.64
2952,1,2.63,1.51,2.43,2.00,2.36
2953,0,1.29,2.00,1.83,2.64,2.50
2954,1,1.21,2.00,2.73,2.27,1.78
2955,0,1.40,2.00,1.78,2.22,2.61
2956,1,2.44,2.00,2.94,2.16,1.78
2957,0,0.73,2.00,1.60,3.50,2.08
2958,1,2.00,2.59,2.38,3.39,2.02
2959,1,2.17,2.00,2.14,1.70,2.20
2960,0,0.69,1.73,2.32,2.00,1.98
2961,0,2.72,1.77,1.36,3.00,2.00
2962,0,1.67,2.61,2.79,2.19,1.10
2963,0,1.83,1.83,1.53,1.93,1.67
2964,1,3.25,1.60,1.79,2.29,1.67
2965,1,1.67,3.22,2.68,3.83,1.60
2966,1,2.80,1.56,1.67,4.46,2.76
2967,0,1.46,2.11,1.67,1.39,2.39
2968,1,8.79,1.95,4.86,2.38,1.67
2969,0,1.00,1.00,2.76,1.64,1.67
2970,0,1.67,1.43,2.52,2.43,3.27
2971,0,1.67,1.69,2.28,1.96,2.01
2972,0,1.67,1.91,2.28,2.12,1.07
2973,0,1.40,2.78,1.69,2.06,1.67
2974,1,1.26,1.71,1.64,2.55,1.67
2975,1,2.52,2.30,3.03,2.53,1.67
2976,0,1.67,2.04,1.31,4.50,2.40
2977,1,2.75,2.79,2.45,3.72,1.67
2978,1,2.03,3.98,1.24,6.35,1.67
2979,0,1.67,2.79,1.97,2.87,1.93
2980,0,1.67,0.96,1.78,1.69,0.70
2981,0,1.38,1.74,2.10,1.53,2.60
2982,1,2.69,4.99,3.03,1.49,1.38
2983,0,1.31,1.38,2.83,3.70,3.06
2984,1,1.79,2.14,2.66,1.94,1.38
2985,0,2.70,2.95,3.23,1.38,3.81
2986,0,2.01,2.44,2.85,1.38,2.30
2987,0,1.38,1.67,0.57,2.73,1.06
2988,1,1.38,2.09,3.13,2.42,3.42
2989,1,2.19,1.38,2.61,2.55,2.61
2990,0,1.38,2.60,2.29,2.12,1.99
2991,0,3.57,1.90,1.38,3.26,2.66
2992,1,3.29,1.74,1.38,1.57,1.98
2993,1,1.38,2.52,1.73,2.39,3.28
2994,0,1.38,1.62,2.14,3.15,2.27
2995,0,1.38,2.76,1.67,2.19,2.15
2996,0,1.82,1.88,3.60,1.38,2.86
2997,0,2.39,2.01,1.94,1.38,1.70
2998,0,1.51,1.38,3.21,1.73,2.58
2999,1,1.38,2.20,1.73,1.42,3.27
3000,0,1.93,1.61,1.74,2.94,2.76
3001,1,2.61,2.56,2.17,2.94,1.73
3002,1,1.49,2.47,2.94,2.61,2.11
3003,0,2.26,2.68,2.45,2.94,2.31
3004,1,1.72,1.54,2.17,2.94,3.36
3005,1,1.89,2.05,3.21,2.94,4.54
3006,0,2.13,1.62,3.21,2.94,2.68
3007,1,1.73,1.96,3.21,2.94,3.84
3008,0,1.46,1.78,2.12,2.94,1.51
3009,1,2.38,2.64,1.88,2.94,2.76
3010,1,2.31,2.04,2.00,2.94,2.76
3011,1,0.66,2.37,1.11,2.94,2.76
3012,1,1.75,2.15,1.52,2.94,2.76
3013,0,2.35,2.47,2.23,2.94,2.03
3014,0,1.17,2.04,2.94,2.74,1.96
3015,1,2.27,2.02,1.54,2.94,2.01
3016,1,1.67,1.86,4.84,2.94,1.81
3017,1,1.92,3.28,2.38,2.94,1.57
3018,1,3.31,2.94,1.42,3.98,1.85
3019,1,1.92,2.92,2.94,1.20,1.47
3020,1,2.19,2.17,2.15,1.97,1.40
3021,0,2.24,2.17,1.47,2.79,2.65
3022,0,1.26,3.03,2.17,2.35,2.06
3023,0,0.49,2.17,1.55,2.90,1.55
3024,1,2.31,2.17,1.95,0.99,2.27
3025,0,1.93,3.09,1.67,2.17,1.76
3026,0,3.27,2.17,1.56,2.49,1.86
3027,1,2.17,1.92,1.76,2.34,1.70
3028,1,1.82,2.17,1.28,2.34,3.09
3029,0,2.17,2.95,2.15,1.88,2.47
3030,0,2.17,2.51,3.28,2.66,2.57
3031,0,1.85,2.17,2.23,1.99,2.71
3032,1,2.27,2.17,2.33,2.74,2.97
3033,1,1.89,2.17,2.36,2.77,1.83
3034,0,1.58,2.17,2.37,1.79,2.75
3035,0,2.59,2.17,1.99,4.16,1.99
3036,0,1.68,2.17,2.52,1.47,2.57
3037,0,2.03,2.17,6.50,2.82,3.05
3038,1,2.97,2.17,2.75,3.03,2.20
3039,1,2.16,2.17,3.64,2.54,2.66
3040,0,1.64,1.96,2.90,1.87,2.95
3041,1,2.30,2.14,2.58,2.90,2.77
3042,1,2.28,2.77,3.00,2.90,2.44
3043,1,2.41,1.84,1.69,2.90,2.77
3044,1,1.95,2.30,2.01,2.90,2.77
3045,0,2.90,2.77,2.40,2.22,2.37
3046,1,2.90,1.77,2.77,2.59,1.99
3047,1,1.74,3.09,1.09,2.90,2.77
3048,0,2.90,2.52,2.77,2.22,2.15
3049,1,2.86,2.90,2.45,2.05,1.58
3050,0,2.90,1.61,2.47,2.22,4.78
3051,1,2.90,2.06,2.31,2.02,2.09
3052,1,2.61,2.90,1.82,4.31,1.80
3053,1,2.90,1.68,3.46,1.68,2.72
3054,1,2.90,2.17,2.46,0.65,1.85
3055,0,3.58,2.22,2.85,3.26,2.90
3056,0,1.87,2.04,1.73,2.90,3.26
3057,0,2.28,2.90,1.72,2.11,1.51
3058,0,1.84,1.92,1.55,2.90,3.26
3059,0,2.78,2.60,2.90,2.79,1.34
3060,0,2.08,1.71,3.11,3.50,1.78
3061,1,2.08,2.26,2.16,2.45,1.71
3062,0,2.08,3.16,1.88,2.56,1.50
3063,1,2.08,2.46,1.71,1.85,1.05
3064,0,2.08,2.86,1.58,1.71,1.39
3065,1,2.35,1.71,2.08,1.96,1.75
3066,0,1.71,1.95,2.08,4.09,4.10
3067,0,2.08,1.73,2.28,1.71,1.79
3068,0,2.25,2.08,2.41,1.71,2.95
3069,0,2.08,1.61,2.34,1.71,3.25
3070,1,2.08,1.71,2.27,1.21,2.91
3071,1,2.08,1.71,1.66,2.99,2.07
3072,0,1.97,2.10,2.08,1.71,2.34
3073,0,2.07,1.71,2.08,2.21,2.76
3074,0,1.71,4.62,2.08,1.82,2.08
3075,0,1.71,1.76,2.08,2.59,3.23
3076,1,1.71,2.50,2.08,1.97,1.72
3077,1,1.71,2.08,2.21,1.89,3.04
3078,1,1.71,3.34,2.08,2.46,2.36
3079,0,2.08,1.71,2.75,2.28,2.12
3080,0,1.74,2.40,2.42,2.05,2.22
3081,0,1.74,2.40,1.72,3.22,1.53
3082,0,2.71,1.74,1.11,2.58,2.12
3083,1,3.23,1.74,2.49,2.08,1.97
3084,1,2.00,1.74,1.99,2.92,2.03
3085,0,3.04,1.74,2.47,1.65,5.81
3086,0,1.38,1.74,2.10,1.53,2.60
3087,0,1.94,1.74,2.34,2.35,3.54
3088,1,1.74,1.80,2.39,2.35,2.36
3089,1,1.74,2.89,1.85,3.23,2.51
3090,0,1.50,2.10,2.19,1.74,1.28
3091,0,1.74,1.98,2.01,2.02,2.83
3092,0,1.74,2.19,0.85,1.98,2.81
3093,1,1.74,2.28,2.58,1.98,0.94
3094,1,1.74,2.62,2.01,1.98,2.60
3095,0,2.91,2.39,1.98,1.74,2.86
3096,0,2.51,1.75,1.98,1.74,2.86
3097,0,1.76,1.74,3.10,1.93,1.67
3098,0,1.76,1.74,2.33,2.91,2.19
3099,1,1.76,1.74,2.95,2.55,2.47
3100,0,2.07,2.04,1.44,5.18,2.23
3101,0,1.44,3.29,2.07,2.22,2.91
3102,0,1.44,0.64,2.07,1.68,1.72
3103,1,1.44,1.89,1.55,2.04,3.03
3104,1,1.44,1.89,1.37,3.31,2.77
3105,0,1.44,1.89,0.99,1.77,1.40
3106,1,1.44,2.57,2.38,2.16,3.00
3107,0,2.64,1.44,1.79,2.96,2.74
3108,0,1.93,1.44,2.09,1.83,2.53
3109,1,1.44,1.97,2.69,2.40,3.33
3110,1,1.44,3.15,2.69,1.76,2.19
3111,0,1.44,2.69,2.09,1.82,2.73
3112,1,1.44,2.38,1.56,2.07,1.76
3113,0,1.44,2.05,3.29,2.68,2.07
3114,1,1.44,17.00,2.78,2.53,3.72
3115,0,1.44,2.52,3.72,1.51,2.13
3116,0,1.44,2.13,1.84,3.75,4.08
3117,0,1.88,2.13,1.44,2.32,1.93
3118,0,1.48,1.44,1.18,2.00,1.51
3119,0,2.49,2.54,1.44,3.33,3.01
3120,0,1.24,2.10,2.63,3.59,2.50
3121,0,1.92,2.57,2.50,1.21,2.50
3122,1,2.20,3.40,1.77,3.11,2.50
3123,1,2.02,2.55,2.80,2.49,2.50
3124,1,1.52,1.31,2.40,2.43,2.50
3125,0,2.60,2.11,0.92,2.16,2.50
3126,1,1.78,1.98,2.42,1.84,2.50
3127,1,1.50,1.73,1.65,2.54,2.50
3128,0,1.71,1.78,2.63,2.02,2.50
3129,0,2.18,1.51,2.48,1.72,2.50
3130,0,1.51,2.05,1.49,2.75,2.50
3131,1,1.41,2.64,1.44,2.30,2.50
3132,1,4.69,4.09,2.48,2.94,2.50
3133,0,1.84,2.09,2.64,2.49,2.50
3134,1,2.73,1.81,2.47,2.49,2.50
3135,1,3.14,2.76,2.15,2.39,2.50
3136,0,1.74,2.30,3.74,3.24,2.50
3137,1,3.40,1.70,2.50,2.48,3.01
3138,1,1.72,1.25,2.58,4.88,2.50
3139,1,1.69,3.43,1.74,2.50,2.50
3140,0,1.92,2.06,2.01,1.44,2.44
3141,1,1.92,2.81,4.85,2.69,2.53
3142,1,1.92,2.68,2.62,2.03,1.82
3143,1,1.92,3.54,3.17,2.31,4.90
3144,0,1.92,1.43,2.24,2.10,1.57
3145,1,1.92,2.27,2.03,2.66,3.26
3146,1,1.92,2.34,2.57,2.72,3.09
3147,1,1.92,2.15,2.07,1.91,2.65
3148,0,1.92,3.89,1.93,2.84,3.51
3149,1,1.92,1.91,2.10,1.58,3.03
3150,1,1.92,3.50,2.83,2.02,2.54
3151,1,2.21,1.76,1.92,1.79,2.68
3152,0,2.21,1.92,3.31,2.47,1.37
3153,0,1.51,1.78,1.59,2.21,1.92
3154,0,1.92,3.01,1.02,2.71,2.21
3155,0,1.93,2.27,3.24,2.21,1.92
3156,1,1.90,1.72,1.95,2.21,1.92
3157,1,2.20,2.07,2.38,2.21,1.92
3158,0,1.92,2.97,2.48,3.43,4.08
3159,1,1.92,1.88,2.78,1.74,2.66
3160,0,2.18,1.83,2.04,2.44,3.56
3161,0,1.37,2.02,2.04,2.44,2.27
3162,0,3.52,2.04,2.44,1.84,2.36
3163,0,2.28,3.06,1.72,2.44,1.81
3164,0,2.08,2.64,2.88,2.44,3.28
3165,0,2.24,3.00,1.22,2.44,1.70
3166,1,2.28,2.77,3.00,2.90,2.44
3167,1,2.86,2.47,2.00,2.44,1.89
3168,0,1.28,3.33,2.44,2.45,2.62
3169,1,2.11,3.33,2.44,1.66,2.45
3170,0,2.41,3.33,1.13,2.44,3.45
3171,0,2.14,1.07,1.01,2.44,2.32
3172,1,1.49,2.05,3.72,2.44,2.41
3173,1,2.84,3.33,2.26,2.44,2.25
3174,1,2.23,3.33,3.62,2.44,2.27
3175,1,1.62,2.04,2.95,2.44,1.47
3176,1,1.78,1.50,3.32,2.44,1.60
3177,1,3.98,2.32,1.29,2.44,1.79
3178,1,1.74,1.57,1.77,2.44,2.50
3179,0,2.01,3.33,2.09,2.44,1.91
3180,0,2.15,2.60,2.98,2.21,3.06
3181,1,1.43,1.55,2.13,2.21,1.71
3182,0,2.09,1.28,3.57,2.21,2.59
3183,0,2.09,2.97,1.69,2.21,1.74
3184,0,2.21,2.09,2.14,2.34,2.88
3185,0,2.07,1.71,2.08,2.21,2.76
3186,0,1.99,2.03,2.45,2.21,1.76
3187,0,2.21,2.09,4.25,2.13,2.93
3188,1,2.05,2.09,2.60,2.21,2.05
3189,0,2.10,5.77,2.23,2.21,2.09
3190,0,2.39,3.21,2.25,2.21,2.11
3191,0,1.75,2.13,2.90,2.21,2.30
3192,0,2.24,2.50,2.09,1.55,2.21
3193,0,2.19,1.49,1.61,2.21,2.80
3194,1,1.75,2.72,3.11,2.21,1.58
3195,1,3.17,1.72,2.29,2.21,3.46
3196,1,2.77,2.33,2.88,2.21,2.15
3197,0,2.29,1.28,3.93,2.52,2.21
3198,0,2.17,3.25,2.79,2.59,2.21
3199,1,2.28,1.87,1.79,2.36,2.21
3200,1,2.29,2.19,2.10,2.92,2.37
3201,0,2.08,1.82,2.10,2.35,3.31
3202,1,1.88,2.85,2.10,3.11,3.60
3203,1,3.82,2.52,2.10,2.45,2.44
3204,0,2.20,2.80,2.10,1.87,2.93
3205,0,1.44,2.14,2.10,2.04,2.00
3206,0,1.38,1.74,2.10,1.53,2.60
3207,0,1.56,2.27,2.10,1.87,1.73
3208,0,1.68,2.38,2.10,2.41,3.04
3209,0,2.10,2.42,1.65,1.33,2.45
3210,0,2.54,1.91,1.78,1.51,2.10
3211,1,1.73,1.51,2.10,2.77,2.31
3212,0,2.05,2.56,2.10,3.03,2.36
3213,1,2.96,5.65,2.10,2.85,2.98
3214,0,2.49,2.82,2.10,2.07,3.03
3215,1,2.31,3.98,2.10,3.31,1.64
3216,0,2.09,2.14,2.10,2.57,2.72
3217,0,2.56,4.33,2.10,2.22,2.09
3218,1,1.74,1.92,2.10,2.60,2.88
3219,1,2.80,1.98,2.10,3.53,3.34
3220,0,1.87,1.43,2.20,2.89,2.15
3221,1,2.87,2.15,2.20,3.94,3.17
3222,0,1.52,2.32,2.15,1.52,2.49
3223,0,1.35,2.45,2.61,2.21,2.15
3224,1,3.80,2.14,2.26,0.86,2.15
3225,1,4.10,2.73,1.77,2.82,2.15
3226,0,0.98,2.55,1.34,2.11,2.15
3227,0,1.66,2.29,1.17,2.02,2.15
3228,1,2.16,2.65,2.80,1.39,2.15
3229,1,2.55,2.61,1.68,2.63,2.15
3230,1,2.03,2.57,2.15,2.95,1.69
3231,1,2.80,2.15,2.58,4.02,2.67
3232,0,2.15,2.48,0.90,0.93,1.47
3233,0,1.39,2.17,1.96,1.93,2.15
3234,1,2.47,3.12,3.76,2.55,2.15
3235,1,2.46,2.15,1.91,2.27,2.60
3236,0,1.44,2.15,1.71,2.56,2.60
3237,0,2.00,2.00,2.05,2.60,2.15
3238,0,3.06,2.46,1.59,2.15,2.38
3239,1,1.79,2.58,2.01,2.54,3.31
3240,1,1.79,2.15,1.92,1.80,3.89
3241,1,1.79,2.02,1.82,1.78,2.62
3242,1,1.79,2.35,3.59,2.44,3.09
3243,0,1.79,1.68,1.90,1.89,1.90
3244,1,1.79,2.60,2.05,2.12,1.83
3245,0,2.13,1.79,1.33,1.81,1.33
3246,0,1.79,1.93,2.04,2.18,2.77
3247,0,1.79,4.18,3.38,3.07,4.90
3248,0,1.79,2.84,3.60,1.97,2.44
3249,0,1.79,1.20,2.51,2.15,2.65
3250,0,1.79,2.65,2.46,1.49,2.18
3251,0,1.79,2.41,1.94,3.76,2.55
3252,1,1.79,1.86,2.31,3.66,2.76
3253,1,1.79,1.40,2.32,3.66,2.42
3254,0,1.59,1.52,1.79,3.82,1.79
3255,1,1.79,1.84,2.31,2.52,1.82
3256,1,2.22,2.42,1.43,2.69,1.83
3257,0,1.83,2.01,1.90,1.77,1.41
3258,0,1.86,0.62,2.04,2.04,2.32
3259,1,1.86,2.40,2.66,2.93,2.77
3260,1,1.86,2.10,2.24,1.98,1.69
3261,1,1.86,2.25,4.20,2.49,2.39
3262,0,1.86,1.65,1.94,2.60,1.87
3263,0,1.86,1.33,2.28,2.04,1.80
3264,1,1.86,2.14,1.63,2.02,49.20
3265,0,1.86,1.42,1.50,2.60,1.86
3266,0,1.86,2.51,3.67,2.83,4.23
3267,1,1.86,2.86,2.13,3.74,2.69
3268,1,1.86,2.58,3.41,2.32,2.79
3269,1,1.86,1.67,1.61,2.63,2.30
3270,1,1.63,1.86,2.42,2.51,3.09
3271,1,1.86,2.74,2.55,2.68,3.07
3272,1,1.86,1.75,1.96,2.08,2.62
3273,1,1.86,3.91,3.31,2.42,3.63
3274,1,1.86,3.13,2.48,1.69,1.77
3275,0,1.86,4.53,2.43,2.56,2.17
3276,1,1.86,3.90,3.71,2.54,2.10
3277,1,1.86,2.42,1.61,3.05,1.78
3278,0,1.85,1.12,2.38,2.76,2.18
3279,1,1.82,2.70,2.38,1.52,1.26
3280,0,1.48,1.69,2.38,2.00,3.15
3281,1,2.18,2.03,2.38,3.51,3.08
3282,0,1.74,2.01,2.38,2.02,2.40
3283,1,3.38,1.78,2.38,2.71,1.57
3284,1,1.07,1.92,2.38,1.49,2.19
3285,0,2.45,2.53,3.72,2.38,2.11
3286,1,2.68,2.23,2.38,2.35,2.01
3287,0,1.59,2.84,2.38,3.54,3.04
3288,1,2.27,1.11,2.38,1.51,2.45
3289,1,2.54,15.10,2.38,2.18,5.51
3290,1,3.29,1.37,2.38,2.30,2.23
3291,1,2.35,2.38,2.30,3.33,4.33
3292,1,1.59,3.53,2.38,2.30,2.59
3293,1,1.44,2.38,1.56,2.07,1.76
3294,1,2.45,2.34,2.38,2.31,2.45
3295,0,2.54,2.00,2.38,2.10,2.68
3296,1,1.24,1.95,2.38,1.99,1.41
3297,0,1.83,2.66,1.68,0.55,2.76
3298,0,1.76,2.74,2.33,2.03,2.76
3299,1,1.60,1.81,2.34,1.71,2.76
3300,1,1.94,2.39,1.82,2.87,2.76
3301,0,1.88,2.42,2.40,1.86,2.76
3302,0,1.31,3.02,2.41,1.76,2.76
3303,1,2.13,2.91,0.83,2.52,2.76
3304,1,1.42,2.04,1.44,3.77,2.76
3305,1,1.34,2.05,1.35,1.60,2.76
3306,0,2.43,1.59,3.36,2.58,2.76
3307,0,2.14,1.00,1.81,2.47,2.76
3308,1,1.29,1.98,3.54,3.11,2.76
3309,0,1.62,1.21,1.82,1.36,2.76
3310,0,1.74,2.47,3.09,1.95,2.76
3311,1,2.53,3.14,0.93,2.73,2.76
3312,0,2.04,1.72,1.39,1.53,2.76
3313,0,2.13,1.88,1.04,2.81,2.76
3314,0,3.11,2.14,2.63,1.49,2.76
3315,1,2.62,3.10,2.77,2.41,1.53
3316,1,1.53,2.24,2.07,2.95,1.90
3317,1,2.12,1.68,2.10,2.39,1.53
3318,0,1.72,1.53,1.91,2.81,3.20
3319,0,1.53,2.54,2.77,3.29,2.20
3320,1,1.53,3.94,1.78,2.49,3.09
3321,1,1.53,1.76,4.35,3.90,2.10
3322,0,1.53,3.19,2.14,2.56,1.95
3323,1,3.55,1.53,2.41,3.18,2.52
3324,0,1.53,2.53,3.59,2.23,1.91
3325,1,1.53,2.22,2.84,2.51,1.94
3326,1,1.53,2.32,1.74,1.87,3.01
3327,1,1.53,3.52,2.22,1.64,1.82
3328,0,1.38,1.74,2.10,1.53,2.60
3329,0,2.04,1.53,2.71,2.59,2.02
3330,0,2.11,1.95,3.22,1.53,2.70
3331,1,3.87,2.73,2.77,1.53,3.46
3332,0,1.21,2.23,1.74,1.53,2.10
3333,1,1.51,3.09,2.58,1.53,1.07
3334,0,3.00,2.66,1.85,1.53,3.54
3335,0,2.12,1.83,1.83,2.15,2.72
3336,0,1.83,2.17,2.85,2.06,3.98
3337,1,1.83,2.79,1.97,2.43,1.84
3338,1,1.83,2.90,1.75,1.98,2.45
3339,1,1.83,1.74,1.98,2.76,2.35
3340,1,1.83,2.63,1.66,1.96,2.19
3341,0,1.92,1.83,3.11,1.69,3.28
3342,1,1.96,1.48,1.83,1.94,2.23
3343,0,1.87,1.57,1.83,1.54,2.05
3344,0,1.83,1.86,2.24,2.32,2.04
3345,0,2.43,2.80,1.83,2.23,1.72
3346,0,3.52,2.43,1.83,1.78,2.19
3347,1,2.04,3.54,2.56,2.89,1.83
3348,0,1.78,1.25,1.59,2.89,1.83
3349,0,1.64,1.78,1.52,2.89,1.83
3350,0,1.23,1.64,2.95,2.89,1.83
3351,1,1.91,2.39,3.03,2.89,1.83
3352,0,2.30,2.50,1.97,2.89,1.83
3353,1,2.58,2.07,1.83,1.82,2.11
3354,1,3.38,2.53,1.83,2.66,2.65
3355,0,2.13,1.54,1.91,1.95,2.22
3356,0,3.49,3.39,1.91,2.67,2.81
3357,0,1.46,1.16,2.14,1.91,1.26
3358,0,1.22,3.28,2.40,1.91,3.31
3359,1,2.27,1.56,4.28,1.91,1.16
3360,1,2.08,2.27,3.49,1.91,2.63
3361,0,1.61,2.22,2.15,1.91,1.35
3362,0,1.92,4.04,2.11,1.91,1.47
3363,0,2.62,1.79,2.05,1.91,2.83
3364,0,2.79,1.93,1.96,1.91,2.34
3365,1,2.44,2.10,4.79,1.91,3.53
3366,1,1.07,1.91,2.58,1.45,2.00
3367,1,2.10,2.78,1.36,1.91,2.25
3368,0,3.47,3.03,1.80,1.91,1.77
3369,0,2.68,1.25,3.15,1.91,1.50
3370,1,3.62,3.28,2.81,1.91,2.29
3371,1,2.80,1.74,2.67,1.91,3.18
3372,1,1.85,1.88,4.41,1.91,2.07
3373,0,3.85,1.81,2.02,1.91,1.20
3374,1,2.28,1.43,1.56,2.13,1.63
3375,1,2.21,1.56,2.07,2.57,1.80
3376,0,2.74,1.73,1.56,1.34,3.01
3377,0,0.92,1.75,1.56,1.72,2.03
3378,1,1.28,2.18,1.56,1.44,2.67
3379,0,2.53,3.58,1.56,3.16,2.76
3380,1,2.26,2.83,1.56,2.71,2.63
3381,1,1.56,2.49,2.14,1.61,2.33
3382,0,1.95,1.56,1.25,2.26,1.62
3383,0,1.56,2.63,2.96,2.16,1.97
3384,1,1.44,2.38,1.56,2.07,1.76
3385,0,3.19,1.98,1.56,2.60,2.48
3386,1,1.56,2.49,2.27,2.88,1.95
3387,0,1.56,1.65,6.35,1.84,2.21
3388,0,3.54,4.78,1.56,2.23,1.95
3389,1,1.94,2.52,1.56,2.55,2.79
3390,0,1.56,2.09,1.15,2.83,2.11
3391,0,1.56,1.18,1.66,2.32,1.93
3392,0,1.56,2.43,2.79,0.83,1.81
3393,0,1.38,2.28,2.07,3.95,2.39
3394,1,1.74,2.34,2.81,2.28,2.56
3395,1,2.28,2.77,3.00,2.90,2.44
