,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
2829,0,2.17,1.95,2.38,2.29,2.00
2830,1,2.31,2.11,3.47,2.29,3.70
2831,1,2.32,2.11,2.29,2.10,2.75
2832,0,2.00,2.31,3.44,2.29,2.24
2833,0,2.29,2.20,1.91,3.84,2.24
2834,1,2.08,2.63,2.72,2.29,3.22
2835,1,2.79,1.99,2.29,1.86,3.92
2836,0,1.14,2.86,4.72,2.29,2.65
2837,0,2.15,2.35,2.95,2.21,2.29
2838,0,1.90,2.48,2.29,2.27,2.24
2839,0,2.75,2.55,1.81,2.29,2.24
2840,0,2.13,2.86,2.17,2.29,2.19
2841,1,2.39,2.86,1.83,2.29,1.80
2842,1,1.56,1.95,2.81,3.35,3.39
2843,1,2.79,2.37,1.56,2.28,2.60
2844,0,1.79,3.47,1.56,1.70,1.61
2845,1,2.04,2.65,1.56,3.02,2.31
2846,0,3.21,2.11,1.56,1.71,1.34
2847,1,1.56,4.92,1.96,1.84,3.17
2848,0,2.30,2.49,2.21,2.68,1.56
2849,1,1.95,1.56,3.06,2.86,2.48
2850,0,1.95,1.70,1.56,2.99,1.92
2851,0,2.28,1.56,1.56,4.46,2.19
2852,0,2.40,3.29,1.56,2.19,2.12
2853,0,1.56,3.04,2.12,1.60,2.02
2854,0,1.56,2.13,2.40,2.41,3.90
2855,0,1.64,2.74,1.47,1.56,2.16
2856,1,1.56,1.85,2.32,3.00,1.87
2857,1,1.56,2.12,2.80,2.27,2.23
2858,0,1.56,2.46,1.47,2.51,3.33
2859,0,1.56,1.57,2.75,3.34,2.54
2860,1,1.56,2.47,2.72,8.75,2.83
2861,1,2.85,2.39,1.56,2.19,3.11
2862,1,3.98,2.51,1.71,3.26,2.35
2863,1,2.08,2.29,3.98,1.95,3.54
2864,1,3.98,0.82,2.16,2.30,2.40
2865,1,3.98,1.58,4.01,3.03,2.51
2866,1,3.98,2.69,3.27,1.75,3.80
2867,1,3.98,2.45,3.81,2.30,3.01
2868,0,1.26,3.98,1.89,2.03,2.61
2869,1,1.85,3.17,3.98,1.98,2.41
2870,1,2.59,1.62,3.98,2.79,2.90
2871,0,1.78,2.71,3.98,2.17,2.51
2872,1,3.98,1.97,1.89,2.12,2.49
2873,0,3.98,1.45,2.30,2.49,7.65
2874,1,0.57,3.28,3.98,2.26,1.86
2875,0,1.93,3.98,2.90,2.97,2.52
2876,1,3.39,3.98,2.14,2.57,2.76
2877,0,1.82,3.98,2.22,2.06,2.29
2878,1,3.07,3.98,1.76,1.73,2.80
2879,1,1.86,3.98,2.40,2.58,2.28
2880,0,3.56,2.16,1.30,5.54,3.98
2881,1,2.26,2.48,2.86,2.31,1.93
2882,0,1.85,2.21,2.31,2.36,3.26
2883,1,2.99,1.96,2.31,1.71,1.66
2884,1,2.74,2.28,2.31,2.07,2.05
2885,1,4.06,2.39,2.31,1.67,2.88
2886,1,2.30,2.63,2.31,2.90,1.88
2887,0,2.14,2.41,3.00,1.58,2.31
2888,0,1.89,1.87,2.31,2.53,2.10
2889,0,1.78,1.75,2.31,2.23,2.31
2890,1,2.31,2.22,2.53,1.91,2.13
2891,1,1.78,2.27,2.31,2.69,1.92
2892,0,1.77,2.03,1.36,2.31,2.92
2893,0,2.57,2.32,1.55,2.31,2.92
2894,0,2.31,2.29,2.71,2.25,2.92
2895,1,2.31,2.28,1.80,2.98,3.07
2896,1,2.84,1.65,3.49,2.31,4.07
2897,0,1.88,1.87,1.10,2.31,4.07
2898,0,4.27,1.00,2.31,2.42,2.27
2899,1,3.07,2.74,2.38,2.31,4.07
2900,1,1.64,1.39,1.96,2.04,2.73
2901,1,2.76,2.70,2.43,2.04,2.73
2902,1,2.26,2.39,3.24,3.28,2.73
2903,1,3.12,2.12,2.57,2.51,2.73
2904,0,2.18,3.26,3.66,3.13,2.73
2905,0,2.74,2.73,4.43,3.13,3.61
2906,0,2.49,2.73,2.64,3.13,1.73
2907,0,3.59,2.73,2.63,3.13,4.19
2908,0,2.02,2.11,3.32,3.13,2.73
2909,0,1.97,4.42,1.93,3.13,2.73
2910,1,1.40,3.07,1.93,3.13,2.73
2911,0,1.20,2.03,2.16,3.13,2.73
2912,0,5.03,3.20,2.11,3.13,2.73
2913,0,3.13,2.73,2.77,2.79,2.82
2914,1,1.57,2.73,1.46,3.75,3.03
2915,1,2.96,2.76,2.38,2.22,2.73
2916,0,1.75,2.73,3.18,1.97,3.90
2917,1,2.35,1.95,3.04,2.25,2.73
2918,0,2.19,1.70,2.40,1.26,2.73
2919,1,1.81,1.61,1.98,3.17,2.73
2920,0,1.20,3.42,1.52,1.88,8.15
2921,0,1.52,2.74,5.62,2.40,4.65
2922,1,1.52,1.29,1.90,1.74,2.81
2923,1,1.49,1.52,2.04,4.45,3.45
2924,0,2.25,1.52,2.45,4.00,3.09
2925,1,2.74,2.09,2.88,1.52,1.80
2926,0,2.36,1.64,2.60,1.52,2.56
2927,0,2.57,2.10,1.52,2.39,1.99
2928,1,2.50,2.98,1.52,2.67,2.55
2929,1,3.13,1.52,1.65,2.16,4.06
2930,0,1.56,2.26,1.80,1.52,1.85
2931,1,2.86,2.70,1.75,1.52,0.90
2932,0,1.52,1.20,2.27,2.03,1.56
2933,0,1.71,1.85,1.51,1.52,2.30
2934,1,1.92,2.69,2.36,1.29,1.52
2935,1,4.18,1.93,2.02,1.52,3.34
2936,0,1.52,3.03,1.04,1.78,1.64
2937,0,1.52,2.43,3.78,2.01,5.91
2938,1,1.52,2.09,2.60,2.14,2.74
2939,0,1.52,1.85,3.00,1.92,3.10
2940,0,3.01,1.58,1.85,2.78,3.62
2941,1,3.01,1.77,2.89,2.01,3.29
2942,0,3.01,6.65,2.06,1.60,4.26
2943,0,3.01,1.87,2.76,2.45,3.30
2944,1,3.01,2.66,1.62,2.45,2.80
2945,1,1.62,2.53,3.01,2.36,3.89
2946,1,3.01,2.36,5.00,2.22,2.98
2947,1,3.01,1.84,5.00,2.68,3.72
2948,1,3.01,2.94,5.00,2.20,2.65
2949,1,3.01,2.61,5.00,2.12,3.13
2950,1,3.01,3.39,1.68,2.21,1.82
2951,1,3.01,2.49,1.56,1.00,1.11
2952,0,3.01,2.22,2.22,3.64,3.26
2953,1,3.01,1.42,2.11,3.64,2.18
2954,1,3.01,2.58,1.70,3.64,3.56
2955,0,3.01,1.95,2.38,3.21,1.86
2956,1,3.01,1.95,2.48,1.25,1.16
2957,0,2.82,2.43,2.27,3.17,3.01
2958,1,3.30,2.71,1.98,3.17,3.01
2959,0,2.31,2.42,2.30,1.75,2.27
2960,0,1.75,2.42,2.01,1.75,2.19
2961,1,1.79,2.42,3.86,1.75,2.87
2962,0,1.61,2.42,2.18,1.75,3.72
2963,1,1.96,2.42,2.99,2.37,1.81
2964,1,2.54,2.42,1.44,1.71,3.43
2965,0,1.72,2.42,3.00,2.01,3.15
2966,0,2.24,2.44,1.75,1.99,2.42
2967,0,1.96,2.42,2.15,2.87,2.22
2968,0,1.99,1.81,2.42,2.98,1.88
2969,0,2.24,2.42,1.22,2.11,1.88
2970,0,4.66,2.42,1.56,1.41,1.77
2971,0,2.82,2.42,2.82,1.75,2.96
2972,1,3.23,2.42,2.89,1.75,3.45
2973,1,2.18,2.42,3.66,1.75,1.41
2974,1,3.23,2.42,3.30,1.75,2.87
2975,0,2.00,2.42,1.96,1.75,1.92
2976,0,1.73,2.42,1.75,1.75,2.30
2977,1,2.33,2.42,1.46,1.75,1.89
2978,0,2.83,2.42,2.95,2.50,1.19
2979,0,0.94,1.93,1.47,2.81,2.27
2980,1,4.19,1.93,1.69,3.48,2.29
2981,1,2.00,1.93,3.50,3.80,1.93
2982,1,2.38,1.93,2.44,2.08,2.35
2983,1,2.20,1.93,2.22,2.34,2.35
2984,1,1.97,1.93,3.26,3.15,2.90
2985,1,2.81,1.93,3.26,1.82,2.19
2986,1,1.55,1.93,3.26,3.75,2.90
2987,1,1.89,1.93,3.26,3.64,3.25
2988,0,2.11,3.09,1.93,2.68,2.33
2989,0,1.93,3.08,4.10,2.72,2.15
2990,0,1.50,2.42,1.93,3.10,2.74
2991,0,2.59,1.42,1.93,1.20,1.22
2992,0,1.93,2.64,2.47,3.52,2.35
2993,1,2.44,1.74,1.93,2.70,2.48
2994,1,3.71,1.93,2.28,2.45,2.51
2995,0,2.20,1.93,3.45,1.68,2.34
2996,1,2.32,2.50,2.67,2.73,1.93
2997,0,1.94,1.93,1.87,1.89,3.18
2998,0,1.91,2.04,2.80,3.07,1.93
2999,0,2.88,2.73,2.96,2.86,1.86
3000,1,2.39,2.73,2.96,2.73,3.14
3001,0,1.59,2.38,2.96,2.73,3.07
3002,1,2.29,2.73,2.96,2.35,2.33
3003,0,1.89,2.73,2.96,1.87,0.95
3004,1,2.73,2.59,5.11,2.94,2.36
3005,0,2.38,1.95,2.73,2.71,2.80
3006,0,2.36,1.89,2.73,1.56,2.08
3007,1,2.36,2.73,2.18,5.69,2.52
3008,1,2.73,3.26,1.79,2.40,3.28
3009,0,1.80,2.06,3.64,2.73,3.28
3010,1,2.63,4.06,2.76,2.84,2.73
3011,0,3.14,2.23,2.63,2.19,2.73
3012,1,2.11,3.06,1.97,2.19,2.73
3013,1,1.83,4.71,4.11,2.19,2.73
3014,1,2.56,1.66,2.23,2.19,2.73
3015,0,2.56,2.62,1.80,2.19,2.73
3016,1,3.28,2.73,1.68,4.72,2.12
3017,1,2.73,1.66,3.28,2.94,2.40
3018,0,1.32,2.10,2.89,2.99,1.56
3019,1,1.38,2.53,2.65,2.99,1.56
3020,1,2.71,2.06,4.44,2.99,1.56
3021,1,2.30,1.87,2.47,2.99,1.56
3022,0,0.86,1.56,2.09,2.99,2.08
3023,0,2.01,2.45,2.66,2.99,1.56
3024,1,3.56,2.28,2.49,2.99,1.56
3025,1,3.16,2.19,3.14,2.99,1.56
3026,0,0.56,3.17,1.59,2.99,1.56
3027,0,1.56,2.57,2.85,2.99,2.46
3028,0,3.30,1.68,2.42,2.99,1.62
3029,1,2.00,3.05,2.17,2.99,2.26
3030,0,2.74,2.80,2.06,1.64,2.99
3031,0,2.64,2.68,2.20,2.99,4.76
3032,1,2.64,2.71,2.81,2.99,4.76
3033,1,2.62,2.29,1.64,2.99,4.76
3034,1,2.89,2.29,1.75,2.99,4.76
3035,1,1.81,2.76,2.16,2.99,2.07
3036,0,1.64,2.11,2.14,1.92,2.99
3037,0,2.01,3.00,3.22,2.99,1.92
3038,0,1.39,1.58,2.09,2.56,3.84
3039,0,2.14,3.60,1.85,2.56,3.84
3040,1,1.87,1.59,1.57,2.56,3.84
3041,1,2.06,1.07,2.16,2.56,3.84
3042,0,3.12,2.29,2.07,2.56,3.84
3043,0,2.46,1.54,3.61,2.56,3.84
3044,0,2.20,3.84,2.56,2.65,2.82
3045,1,4.81,2.51,2.27,2.56,3.84
3046,0,2.14,1.86,2.54,2.56,3.84
3047,1,1.89,1.90,3.17,2.56,3.84
3048,1,2.68,2.76,2.18,2.56,3.84
3049,1,1.89,1.04,3.17,2.56,3.84
3050,0,3.95,1.81,2.55,2.56,2.65
3051,1,3.05,1.69,2.25,2.56,2.19
3052,1,1.93,3.00,1.71,2.56,1.30
3053,1,2.33,2.07,1.70,2.56,1.62
3054,0,1.73,2.15,3.07,2.56,1.52
3055,1,3.02,1.55,2.50,2.56,3.25
3056,0,1.41,2.12,2.41,2.56,1.37
3057,1,1.59,2.33,1.69,2.56,1.90
3058,0,2.31,2.87,2.66,2.53,1.54
3059,1,3.96,1.78,2.66,1.46,1.22
3060,1,2.66,1.61,1.53,2.36,3.43
3061,0,2.66,2.23,2.17,3.15,2.76
3062,1,2.66,2.11,3.60,2.46,3.25
3063,0,2.00,2.66,2.02,2.24,4.78
3064,1,1.63,3.97,2.66,1.73,3.70
3065,1,3.23,2.66,2.65,3.32,2.34
3066,1,3.23,2.66,3.24,1.67,1.69
3067,1,2.96,2.86,2.66,2.50,2.35
3068,1,2.86,2.86,2.66,2.47,2.18
3069,1,2.15,2.86,2.66,2.98,2.94
3070,1,2.05,2.86,2.66,2.52,4.69
3071,1,1.61,2.86,2.66,3.16,2.40
3072,0,1.76,2.71,1.64,2.66,2.86
3073,0,2.37,2.26,2.66,1.84,2.86
3074,1,2.35,1.80,2.21,2.66,2.86
3075,0,2.71,1.73,1.52,2.66,2.66
3076,1,2.28,3.46,2.27,2.93,2.65
3077,1,2.03,2.02,2.27,3.03,2.68
3078,1,3.05,2.73,2.27,2.21,2.75
3079,1,3.09,4.71,2.27,3.37,2.31
3080,1,1.91,4.07,2.27,2.91,3.50
3081,1,1.12,1.36,2.27,2.96,1.99
3082,1,2.27,1.36,1.71,2.73,2.04
3083,1,1.37,1.36,2.27,1.83,3.04
3084,0,1.59,1.36,2.27,2.50,3.70
3085,1,1.96,2.27,1.36,3.56,2.31
3086,1,2.63,2.27,2.29,2.83,3.59
3087,0,2.50,2.27,2.00,3.08,2.74
3088,0,1.59,1.11,2.27,2.96,2.62
3089,1,2.33,2.27,2.80,2.75,2.85
3090,0,1.68,4.04,2.27,2.31,4.04
3091,1,2.62,2.09,2.27,2.86,1.38
3092,0,2.08,2.27,0.91,1.94,2.68
3093,0,1.27,2.71,2.27,1.70,2.41
3094,0,1.57,1.88,2.27,2.98,2.23
3095,1,2.02,1.36,2.27,1.98,3.19
3096,0,2.93,1.62,2.57,1.75,0.62
3097,0,2.53,2.17,2.57,1.75,1.33
3098,0,1.52,1.48,2.57,1.75,2.65
3099,0,1.81,1.69,2.57,1.75,3.33
3100,1,1.97,3.09,2.57,1.75,5.90
3101,0,1.17,1.59,2.13,1.75,2.36
3102,0,2.15,1.79,0.56,1.75,2.04
3103,0,2.06,5.40,4.31,1.75,2.59
3104,0,1.75,2.79,1.93,1.72,2.28
3105,1,1.38,1.90,1.64,1.75,2.20
3106,0,2.31,2.42,2.30,1.75,2.27
3107,0,1.75,2.42,2.01,1.75,2.19
3108,1,1.79,2.42,3.86,1.75,2.87
3109,0,1.61,2.42,2.18,1.75,3.72
3110,0,1.57,2.39,2.42,1.75,4.56
3111,0,1.09,3.88,2.46,1.75,2.55
3112,0,2.56,2.31,1.67,1.75,0.57
3113,0,2.65,2.11,3.85,1.75,2.70
3114,0,2.48,1.97,2.06,1.75,3.42
3115,1,2.71,1.82,2.25,3.22,1.75
3116,1,2.14,1.86,2.22,2.56,2.83
3117,1,2.83,3.84,1.90,2.70,3.03
3118,1,2.83,4.47,2.21,2.27,3.84
3119,1,2.83,2.64,2.25,3.36,3.84
3120,1,2.83,2.82,2.62,2.17,3.84
3121,0,2.83,2.82,2.62,2.18,3.84
3122,0,2.83,1.32,2.87,3.28,3.84
3123,1,2.83,2.80,2.00,2.72,3.84
3124,0,3.69,2.03,2.37,2.83,3.01
3125,0,2.83,2.34,2.72,2.59,2.56
3126,1,2.83,2.35,2.98,2.52,2.56
3127,1,1.16,2.83,1.81,2.02,2.56
3128,1,2.83,3.21,1.74,2.50,2.56
3129,0,1.84,2.96,1.57,2.83,2.56
3130,1,2.51,1.89,2.54,2.83,2.56
3131,1,2.83,1.92,2.61,2.56,2.22
3132,1,2.83,1.27,2.49,2.56,1.61
3133,0,2.24,2.83,4.44,2.56,2.40
3134,0,0.88,2.83,2.46,0.41,2.56
3135,0,3.05,1.52,2.18,2.56,2.83
3136,0,1.42,2.59,1.99,2.39,2.21
3137,0,1.35,2.59,1.76,2.56,1.93
3138,1,2.41,2.59,3.49,1.66,2.56
3139,0,3.58,2.59,3.13,1.39,3.17
3140,1,2.28,2.59,2.80,3.00,2.74
3141,1,2.48,2.59,5.14,3.00,2.17
3142,1,3.71,2.59,2.60,3.00,1.97
3143,1,3.14,2.59,2.35,3.00,4.36
3144,1,1.67,2.59,2.99,4.56,2.04
3145,1,2.54,2.59,1.99,2.85,2.57
3146,1,3.42,2.59,2.23,2.23,1.67
3147,1,1.82,2.59,2.08,2.56,2.30
3148,1,2.62,2.59,2.78,3.41,6.53
3149,0,2.84,2.59,2.38,2.48,3.26
3150,0,5.70,2.59,2.34,1.43,2.45
3151,0,1.57,2.59,1.54,2.38,1.67
3152,0,2.01,2.59,1.86,2.45,3.30
3153,0,1.93,2.59,2.14,3.79,2.41
3154,1,2.79,2.59,2.24,3.00,2.55
3155,1,3.52,2.59,2.66,3.00,2.03
3156,0,1.64,2.11,2.14,1.92,2.99
3157,0,2.01,3.00,3.22,2.99,1.92
3158,1,2.39,2.27,1.51,2.99,1.92
3159,1,1.73,3.60,1.98,2.99,1.92
3160,0,2.86,2.18,1.92,2.04,3.37
3161,1,2.61,2.17,1.92,2.17,2.72
3162,1,1.83,2.12,1.92,1.80,2.23
3163,1,1.92,2.76,1.78,2.02,3.41
3164,0,2.67,3.47,3.02,2.99,1.92
3165,1,2.36,2.46,3.25,2.99,1.92
3166,0,1.76,2.00,1.93,1.92,2.99
3167,1,2.55,2.16,3.31,2.99,1.92
3168,1,2.13,1.95,4.56,2.99,1.92
3169,1,2.68,5.37,1.59,2.99,1.92
3170,1,3.87,4.40,2.88,2.99,1.92
3171,0,0.79,0.63,2.37,2.99,1.92
3172,0,2.24,2.08,2.27,2.99,1.92
3173,0,3.01,3.25,2.77,1.92,2.99
3174,0,2.05,2.15,2.59,2.99,1.92
3175,1,2.38,2.38,2.69,2.99,1.92
3176,0,1.37,1.62,0.94,2.04,1.38
3177,0,2.38,1.63,1.62,1.50,1.52
3178,0,1.62,2.64,1.62,1.80,1.30
3179,0,2.15,4.56,1.62,2.23,2.97
3180,1,2.41,1.94,1.62,2.01,2.15
3181,0,1.58,5.04,1.62,1.94,1.62
3182,0,1.89,3.19,1.62,2.26,1.75
3183,0,1.58,2.45,2.14,3.23,1.62
3184,1,1.76,2.96,1.62,2.63,4.79
3185,1,2.14,1.63,1.62,1.99,1.70
3186,1,1.93,1.99,1.62,1.68,2.75
3187,0,1.43,1.61,1.62,2.41,1.36
3188,1,3.01,2.66,1.62,2.45,2.80
3189,1,1.62,2.53,3.01,2.36,3.89
3190,0,3.01,1.66,1.62,1.40,1.89
3191,0,3.01,1.85,1.62,1.83,2.14
3192,1,1.23,2.15,3.03,2.71,1.62
3193,0,3.01,1.62,1.47,1.62,2.34
3194,1,3.01,2.32,1.62,2.52,1.70
3195,1,3.40,1.41,1.62,3.01,2.08
3196,1,1.44,2.15,1.63,2.35,1.85
3197,1,1.70,2.24,1.63,2.15,2.96
3198,1,3.62,1.46,1.52,1.63,2.15
3199,1,1.63,2.15,1.32,1.98,3.13
3200,0,1.75,1.15,1.63,2.49,2.24
3201,1,2.77,2.87,1.63,3.06,1.50
3202,0,0.95,2.30,1.63,3.08,2.44
3203,1,1.10,2.53,1.63,2.62,1.88
3204,0,1.63,1.85,2.26,2.44,1.83
3205,0,1.63,1.80,2.28,2.17,2.07
3206,0,1.88,2.28,1.63,2.16,2.11
3207,0,2.05,1.63,1.49,1.36,1.78
3208,0,1.63,2.12,2.01,1.76,2.43
3209,0,1.63,2.24,2.38,1.70,0.81
3210,0,1.63,1.06,4.19,1.41,1.23
3211,0,2.26,1.63,2.74,4.41,3.25
3212,0,1.63,1.67,1.56,1.89,3.64
3213,1,1.63,2.87,1.91,2.18,2.07
3214,0,2.42,2.33,1.63,1.08,2.20
3215,0,2.38,2.47,3.13,2.62,1.41
3216,0,1.62,2.05,1.85,2.53,1.41
3217,0,1.80,1.74,2.48,2.13,1.41
3218,0,1.74,2.08,3.57,3.34,1.41
3219,1,2.18,2.42,3.66,1.75,1.41
3220,0,2.88,2.31,2.04,1.88,1.41
3221,1,2.72,2.75,2.11,2.23,1.41
3222,0,3.70,3.21,1.97,2.01,1.41
3223,1,2.55,2.17,2.15,2.33,1.41
3224,1,1.82,2.38,2.07,2.23,1.41
3225,0,2.84,2.13,3.79,3.65,1.41
3226,0,3.25,2.03,1.67,2.30,1.41
3227,1,1.90,2.28,1.81,1.70,1.41
3228,0,1.17,2.64,2.16,1.70,1.41
3229,0,2.44,3.03,3.54,1.70,1.41
3230,1,2.82,2.51,3.36,1.41,1.70
3231,1,2.45,2.18,2.05,1.41,1.70
3232,0,2.67,4.06,2.05,1.41,2.19
3233,0,1.78,2.25,2.06,1.70,1.41
3234,0,2.13,2.79,2.61,1.70,1.41
3235,0,2.26,1.79,1.88,2.68,1.74
3236,1,2.26,1.81,2.75,2.05,2.57
3237,0,2.26,3.03,3.10,2.46,2.74
3238,1,2.26,2.68,1.82,1.96,2.12
3239,1,2.81,2.26,3.17,2.17,1.98
3240,0,2.26,2.21,2.37,2.67,2.41
3241,1,2.26,2.37,2.35,1.94,3.49
3242,1,2.26,2.37,3.37,2.75,2.32
3243,1,2.26,2.11,2.37,3.96,2.65
3244,0,2.26,2.47,2.37,1.64,1.71
3245,1,2.26,2.37,3.66,1.97,2.88
3246,1,2.26,2.01,2.37,1.47,2.51
3247,1,2.26,1.53,2.37,2.13,1.96
3248,0,2.26,2.37,2.00,2.58,1.77
3249,1,2.26,2.37,1.82,2.35,2.59
3250,0,2.26,3.88,2.37,2.39,3.27
3251,1,2.26,1.89,2.37,2.56,3.44
3252,1,2.26,3.14,2.37,1.94,2.30
3253,1,2.25,2.19,3.14,2.85,2.45
3254,0,1.91,1.99,1.61,2.71,2.45
3255,1,4.22,2.20,1.89,1.61,2.45
3256,0,2.11,2.59,4.38,2.65,2.45
3257,0,2.68,1.81,2.63,2.01,2.45
3258,1,2.68,1.99,2.63,2.32,2.45
3259,1,1.52,2.66,3.04,2.00,2.45
3260,0,1.44,2.42,2.30,1.83,2.45
3261,1,2.90,1.46,2.70,2.62,2.45
3262,0,2.03,3.47,1.86,2.42,2.45
3263,1,1.58,1.58,2.51,1.11,2.45
3264,0,2.56,3.76,1.85,3.37,2.45
3265,0,2.04,1.47,3.19,3.26,2.45
3266,1,3.02,1.50,1.65,0.94,2.45
3267,1,3.30,1.88,2.52,2.87,2.45
3268,1,1.70,3.34,1.98,2.16,2.45
3269,1,1.34,2.31,2.17,2.86,2.45
3270,0,2.95,3.16,1.48,1.33,2.45
3271,1,2.81,2.84,1.58,1.74,2.45
3272,1,1.67,4.64,1.82,2.61,2.45
3273,1,2.31,6.42,5.11,2.43,3.31
3274,1,2.43,6.42,5.11,3.60,4.18
3275,1,2.09,6.42,4.15,5.11,2.74
3276,1,2.26,6.42,5.11,1.96,1.83
3277,1,2.05,6.42,5.11,2.58,3.46
3278,1,1.57,6.42,5.11,2.68,2.99
3279,1,1.45,6.42,5.11,2.68,1.84
3280,1,2.93,6.42,5.11,3.17,2.61
3281,1,1.59,6.42,5.11,1.88,1.71
3282,1,1.86,6.42,5.11,2.49,1.91
3283,0,1.91,6.42,5.11,2.49,1.27
3284,1,2.81,6.42,5.11,2.41,1.94
3285,0,1.90,2.52,5.11,3.07,2.45
3286,1,2.10,2.72,5.11,2.71,3.27
3287,1,2.88,2.54,3.28,5.11,2.68
3288,1,2.77,1.97,1.83,3.28,5.11
3289,1,2.36,2.29,5.11,2.13,2.60
3290,1,2.36,1.93,5.11,2.28,2.34
3291,1,2.36,1.80,5.11,3.34,2.36
3292,1,2.36,3.31,5.11,2.28,2.71
3293,1,1.39,2.73,2.92,3.89,3.27
3294,1,1.66,3.20,2.92,2.30,4.21
3295,0,1.64,2.01,2.92,2.17,5.27
3296,0,2.63,5.15,2.92,2.71,3.97
3297,1,1.71,3.00,2.92,2.39,1.98
3298,1,2.77,3.68,2.92,2.56,3.82
3299,0,1.46,1.57,2.92,3.52,2.43
3300,1,2.57,2.11,2.92,2.90,5.08
3301,1,1.93,2.07,2.92,2.30,3.04
3302,0,0.92,2.92,2.57,0.93,1.51
3303,0,1.45,1.69,2.92,5.57,2.77
3304,1,2.67,2.32,2.92,1.74,2.36
3305,0,3.48,1.87,2.92,1.66,1.49
3306,1,1.99,1.54,2.92,2.60,2.54
3307,1,0.88,2.80,2.92,3.69,1.84
3308,1,3.16,2.50,2.92,2.41,2.47
3309,0,1.26,1.64,1.30,1.75,2.92
3310,0,1.94,2.68,2.30,2.92,1.35
3311,1,1.85,2.92,1.64,1.76,2.28
3312,0,2.59,2.92,2.53,2.92,3.15
3313,1,1.56,1.95,2.81,3.35,3.39
3314,1,2.06,2.26,3.13,1.95,2.60
3315,0,3.34,2.39,1.95,1.95,2.60
3316,1,1.95,1.56,3.06,2.86,2.48
3317,0,1.95,1.70,1.56,2.99,1.92
3318,1,2.15,1.95,1.60,3.41,2.16
3319,1,2.68,1.95,3.31,2.87,2.96
3320,0,3.28,2.14,3.16,1.95,2.34
3321,1,1.80,1.95,2.33,2.16,1.54
3322,0,3.43,3.32,2.16,1.69,1.95
3323,1,1.95,3.27,1.59,3.04,2.17
3324,0,2.14,2.58,2.74,2.72,1.95
3325,0,2.81,3.24,2.59,4.96,1.95
3326,0,2.49,2.41,1.95,2.84,1.80
3327,1,1.29,2.46,1.95,2.25,2.22
3328,1,2.47,2.12,2.56,1.95,2.65
3329,1,3.01,2.68,1.95,2.95,2.12
3330,0,1.95,2.03,2.54,2.16,1.88
3331,1,2.41,3.65,2.80,2.42,1.95
3332,0,3.24,1.95,2.31,2.14,2.37
3333,0,3.19,2.80,1.24,1.39,1.77
3334,0,2.94,2.80,1.82,2.92,2.54
3335,1,2.09,2.80,1.80,2.31,1.57
3336,0,1.47,2.80,2.32,2.48,1.33
3337,1,1.85,2.80,3.03,1.66,1.33
3338,1,3.39,2.49,2.98,2.75,2.80
3339,0,1.90,2.80,2.24,1.74,2.62
3340,1,1.71,1.63,1.77,2.11,2.80
3341,0,1.69,2.25,1.96,2.41,2.80
3342,1,2.98,2.51,1.25,1.68,2.80
3343,1,1.55,1.74,3.05,2.19,2.80
3344,0,1.92,2.18,2.71,1.11,2.80
3345,1,1.48,4.02,1.84,2.77,2.80
3346,0,2.27,1.89,2.12,2.99,2.80
3347,0,5.11,2.13,2.62,2.33,2.80
3348,1,2.15,1.39,2.05,2.26,2.80
3349,0,1.55,2.39,2.11,3.91,2.80
3350,0,3.10,1.25,2.31,2.71,2.80
3351,1,1.53,2.62,2.59,1.97,2.80
3352,1,2.48,2.13,2.57,2.35,1.22
3353,1,2.16,3.06,2.05,2.57,2.48
3354,0,1.97,1.51,1.45,2.03,2.48
3355,1,1.58,1.37,2.67,2.03,2.48
3356,0,1.68,2.48,2.09,2.03,1.58
3357,0,1.86,2.48,2.18,2.03,2.51
3358,0,2.48,2.03,1.43,2.01,2.71
3359,1,2.48,2.03,3.22,2.12,1.84
3360,0,2.48,2.67,3.65,2.03,2.46
3361,0,2.48,2.34,2.96,2.82,2.69
3362,1,1.85,2.48,2.96,2.17,2.79
3363,1,2.48,2.67,2.57,1.41,1.21
3364,0,2.48,1.51,2.59,1.42,3.34
3365,0,2.48,2.57,2.22,1.93,3.91
3366,0,2.48,1.36,2.03,2.22,3.47
3367,1,2.32,1.63,2.48,2.07,1.86
3368,1,1.71,1.63,2.48,3.25,2.51
3369,1,1.96,2.48,2.02,1.71,1.63
3370,1,2.60,1.33,1.63,2.48,1.47
3371,1,2.48,1.85,1.63,1.93,1.74
3372,0,2.48,2.74,2.33,1.36,2.13
3373,1,1.74,2.63,2.74,2.13,2.13
3374,1,1.80,2.95,2.74,1.36,2.13
3375,0,3.34,2.92,2.74,2.46,2.87
3376,0,3.63,3.25,2.74,1.77,1.68
3377,1,3.22,1.71,2.74,2.10,2.49
3378,0,2.74,3.55,3.22,3.58,1.27
3379,0,2.02,2.68,2.74,1.88,2.13
3380,0,2.03,3.32,2.74,1.84,2.13
3381,0,1.66,1.91,2.33,2.74,2.13
3382,0,1.60,2.32,2.74,2.98,2.13
3383,1,2.87,2.29,2.74,3.14,2.13
3384,1,1.95,3.00,2.74,3.14,2.13
3385,0,2.02,2.67,2.74,2.75,2.13
3386,0,1.22,1.85,2.74,2.55,2.17
